/mnt/f/code/busybox-1.18.5/archival/ar.cfg,193,1,2,2,brute-force,8.669004004989764e-5,8.397444816814214e-5,9.050877091733978e-5,1.0381479421847744e-5,7.70263025927475e-6,1.3687257367218453e-5
/mnt/f/code/busybox-1.18.5/archival/ar.cfg,193,1,2,2,shallow,8.028086163818696e-5,7.908668056377307e-5,8.2283829385503e-5,5.0406276223083955e-6,3.3287944543388693e-6,8.081589677189405e-6
/mnt/f/code/busybox-1.18.5/archival/ar.cfg,193,1,2,2,deep,1.7083953324508166e-2,1.681157579123903e-2,1.744160621283339e-2,7.789467154623602e-4,5.537791656271911e-4,1.1512982121936414e-3
/mnt/f/code/busybox-1.18.5/archival/bbunzip.cfg,199,7,128,144,brute-force,6.019308005657138e-3,5.898084992338885e-3,6.232898386661497e-3,4.7575000171632895e-4,2.971868492912257e-4,8.185299581191591e-4
/mnt/f/code/busybox-1.18.5/archival/bbunzip.cfg,199,7,128,144,shallow,3.4488835252062507e-3,3.3789992526960222e-3,3.525163711546471e-3,2.309429776323076e-4,1.8390910909107122e-4,2.7804476728916067e-4
/mnt/f/code/busybox-1.18.5/archival/bbunzip.cfg,199,7,128,144,deep,5.2605396534474574e-3,5.107655429313106e-3,5.439037063833722e-3,4.942018659254885e-4,3.839191746486369e-4,6.450276336353835e-4
/mnt/f/code/busybox-1.18.5/archival/bzip2.cfg,1507,1,2,4,brute-force,1.2591763752920874e-3,1.2357916532695983e-3,1.2959914511954643e-3,9.922894549382858e-5,7.393315270977306e-5,1.483544832356946e-4
/mnt/f/code/busybox-1.18.5/archival/bzip2.cfg,1507,1,2,4,shallow,2.4593230878978993e-3,2.4263137374034966e-3,2.515034524792056e-3,1.39361335765201e-4,8.199177675759849e-5,2.1279359860677986e-4
/mnt/f/code/busybox-1.18.5/archival/bzip2.cfg,1507,1,2,4,deep,6.78549723747315e-2,6.593509952120266e-2,7.000213395382669e-2,3.4690828429545574e-3,2.52165518265137e-3,5.264870690340719e-3
/mnt/f/code/busybox-1.18.5/archival/dpkg.cfg,806,4,16,16,brute-force,5.643759164989097e-3,5.575623820985727e-3,5.741181419075967e-3,2.428111788915997e-4,1.574982229526798e-4,3.3714046198800155e-4
/mnt/f/code/busybox-1.18.5/archival/dpkg.cfg,806,4,16,16,shallow,5.635225198380593e-3,5.5645691707222975e-3,5.733582725723227e-3,2.5525315950628496e-4,2.0112775465916128e-4,3.5301856829503763e-4
/mnt/f/code/busybox-1.18.5/archival/dpkg.cfg,806,4,16,16,deep,0.12250325285714196,0.12057507264882132,0.1250282047916592,3.4741628620735877e-3,2.1943143775358977e-3,5.339161794654005e-3
/mnt/f/code/busybox-1.18.5/archival/dpkg_deb.cfg,152,4,16,16,brute-force,1.2888745280467098e-2,1.263764506106253e-2,1.3209209384462059e-2,7.92943117123313e-4,5.939774855211655e-4,1.1686516339348336e-3
/mnt/f/code/busybox-1.18.5/archival/dpkg_deb.cfg,152,4,16,16,shallow,1.2876994295891986e-2,1.2653783091243277e-2,1.3150658516974103e-2,6.224381887457544e-4,5.113270419426834e-4,8.003489455494395e-4
/mnt/f/code/busybox-1.18.5/archival/dpkg_deb.cfg,152,4,16,16,deep,2.5416885937499814,2.5335485937500124,2.5467508437499617,8.344236199794084e-3,3.96899999998368e-3,1.1690765600775456e-2
/mnt/f/code/busybox-1.18.5/archival/gzip.cfg,775,2,4,4,brute-force,1.1740847836976484e-3,1.1627726295115985e-3,1.189205373065852e-3,4.617747493276641e-5,3.505898587020038e-5,5.834712406187275e-5
/mnt/f/code/busybox-1.18.5/archival/gzip.cfg,775,2,4,4,shallow,1.1648210251074894e-3,1.1474661385282201e-3,1.189980959666489e-3,6.830647218184569e-5,5.235383986881303e-5,9.932063153841079e-5
/mnt/f/code/busybox-1.18.5/archival/gzip.cfg,775,2,4,4,deep,3.145550009691265e-2,3.0545278169639797e-2,3.297786515351811e-2,2.4035117536556493e-3,1.5742209226423047e-3,3.672919626420224e-3
/mnt/f/code/busybox-1.18.5/archival/libarchive/data_align.cfg,93,0,0,1,brute-force,1.0423816720512498e-8,1.0230791780352881e-8,1.0724936679421903e-8,7.867167838098747e-10,5.94080533928488e-10,1.0294081416177873e-9
/mnt/f/code/busybox-1.18.5/archival/libarchive/data_align.cfg,93,0,0,1,shallow,5.161587074724512e-6,4.943902338854794e-6,5.575208676651901e-6,9.810185658359787e-7,5.815846054667176e-7,1.5872335556403483e-6
/mnt/f/code/busybox-1.18.5/archival/libarchive/data_align.cfg,93,0,0,1,deep,1.058776916907763e-4,1.0358902916307262e-4,1.0943296059692356e-4,9.2006177864322e-6,6.249873449043766e-6,1.3415699549362083e-5
/mnt/f/code/busybox-1.18.5/archival/libarchive/data_extract_all.cfg,193,5,32,16,brute-force,1.2928878705368987e-2,1.273826044574741e-2,1.3194912906854726e-2,5.882973139726985e-4,4.780602592946985e-4,7.940667006924545e-4
